created_at,text
2017-11-05 04:37:38,b'RT @JLewisTrading: What a GREAT #Interview  with @Stockxgirl : https://t.co/b75cdIdfMD |  #stocks #business #Finance #success #technology $\xe2\x80\xa6'
2017-11-05 04:36:15,"b'Natural disasters may take a little bite out of Berkshire $BRK \n\nBut, that a large bite of \xf0\x9f\x8d\x8e $AAPL more than compensates\n\n#1Trillion'"
2017-11-05 04:36:10,b'RT @rnsills: Apple revealed which emoji Americans use the most https://t.co/zf9XqFEQrd'
2017-11-05 04:35:02,b'MAXIMIZE PROFIT! TALK STOCKS IN OUR REAL TIME CHAT ROOM AT https://t.co/35LuLR0k4f $AAPL $COST $MNKD'
2017-11-05 04:34:51,b'RT @option_snipper: Companies w/ definitive exponential growth into 2018: $AMZN $AAPL $MSFT $NVDA $TSLA $BABA $INTC $MU $GOOGL. These will\xe2\x80\xa6'
2017-11-05 04:32:53,"b'RT @surinotes: $AAPL ABC Bullish Pattern, Targets https://t.co/LAko5oGTh1'"
2017-11-05 04:31:37,b'Apple Inc. (AAPL) Given Buy Rating at Maxim Group https://t.co/jHwVPJRNi6'
2017-11-05 04:31:25,b'Apple Inc. $AAPL Given \xe2\x80\x9cHold\xe2\x80\x9d Rating at Deutsche Bank AG https://t.co/SrsfZY1c7z'
2017-11-05 04:31:09,"b'Bitcoin Target $30,000 for 2018? https://t.co/O2vtQrsYR7 #bitcoin'"
2017-11-05 04:30:54,b'RT @RampCapitalLLC: $AAPL needs to hoard more cash IMO'
2017-11-05 04:30:52,b'Apple Inc. $AAPL Given Buy Rating at Maxim Group https://t.co/OrCOP9Am9g'
2017-11-05 04:30:31,"b'Beats1: ""I always knew the sound I wanted."" AppleMusic #UpNext artist sabrinaclaudio talks songwriting with oldman\xe2\x80\xa6 https://t.co/g7jFym5L1x'"
2017-11-05 04:27:18,b'Apple Inc. $AAPL Given \xe2\x80\x9cHold\xe2\x80\x9d Rating at Deutsche Bank AG https://t.co/HrAjHfpbSU'
2017-11-05 04:27:06,"b""RT @TalkMarkets: Bitcoin, Real Estate, And FAANG Stocks - Investment Manager Compiles List Of World's Largest Bubbles $AAPL $AMZN  https://\xe2\x80\xa6"""
2017-11-05 04:26:58,"b'RT @Nikstrade: NY #AAPL iStore scene- 53 customers in line; 90%+ are Chinese buying multiple #iPhoneX to have shipped home,\xf0\x9f\x98\x82'"
2017-11-05 04:25:14,b'Apple Inc. $AAPL Given \xe2\x80\x9cHold\xe2\x80\x9d Rating at Deutsche Bank AG https://t.co/NRUm4Hvl3X #acn'
2017-11-05 04:22:19,"b'AppleMusic: .badbunnyPR, PrinceRoyce, and JBALVIN floated on this one.\nListen to #Sensualidad.\nhttps://t.co/S1j9JnEStL'"
2017-11-05 04:21:02,"b""$TSLA Why Elon Musk's Early Adopters Take Risks https://t.co/GWfZylVrh1 #stockmarket #stocks #investing #finance $QQQ $SPY $DIA $MSFT $AAPL"""
2017-11-05 04:20:05,b'Apple Computer (AAPL) Shareholder Lee Danner &amp; Bass Decreased Position\xe2\x80\xa6 https://t.co/z3aOzH0mRP #GeeksUnion #Apple'
2017-11-05 04:19:56,b'Apple Computer (AAPL) Shareholder Lee Danner &amp; Bass Decreased Position\xe2\x80\xa6 https://t.co/xwxv81Mxan #GeeksUnion #Apple'
2017-11-05 04:18:37,b'Apple Inc. $AAPL Given \xe2\x80\x9cHold\xe2\x80\x9d Rating at Deutsche Bank AG https://t.co/Hrwv6twekZ'
2017-11-05 04:15:23,b'RT @option_snipper: Companies w/ definitive exponential growth into 2018: $AMZN $AAPL $MSFT $NVDA $TSLA $BABA $INTC $MU $GOOGL. These will\xe2\x80\xa6'
2017-11-05 04:12:23,b'RT @ATeenTrader: Only dubs this week. #forex #stocks #millionaires $AAPL $TWTR https://t.co/QK3x2Cqo5v'
2017-11-05 04:07:17,b'Companies w/ definitive exponential growth into 2018: $AMZN $AAPL $MSFT $NVDA $TSLA $BABA $INTC $MU $GOOGL. These will be my FOCUS next yr.'
2017-11-05 04:06:02,b'Apple revealed which emoji Americans use the most https://t.co/zf9XqFEQrd'
2017-11-05 04:04:28,"b'Yes, iPhone X is a massive succes for $AAPL #TRMX https://t.co/G0ET1IGvJ1'"
2017-11-05 04:01:06,b'@QTRResearch ss AAPL and TWTR Monday. lol'
2017-11-05 04:00:48,"b'RT @SmellCap: Tan:there are 2 electronics cos where fans tattoo themselves with the logo-AAPL 20yrs ago and us. +""not hardware co"" https://\xe2\x80\xa6'"
2017-11-05 03:58:57,b'RT @zerohedge: the Swiss National Bank - which prints money out of thin air - owns 19.2MM shares of AAPL https://t.co/zR7MdaFN9G https://t.\xe2\x80\xa6'
2017-11-05 03:55:03,"b'GET STARTED! SHARE IDEAS IN OUR REAL TIME CHAT ROOM AT https://t.co/35LuLR0k4f $AAPL $INFI $DRIO,#stocks,#trading,#investing'"
2017-11-05 03:53:36,b'$SPY $AAPL options have the highest volume. Free options screener. https://t.co/7CLBSrY3ck'
2017-11-05 03:53:12,b'Reading the Tea Leaves for #Apple Inc. $AAPL\n\nhttps://t.co/aW4g6pAMVl https://t.co/Wyh2kEYPol'
2017-11-05 03:48:34,"b'Whoa! Not good, Apple https://t.co/hzU6EccXo0'"
2017-11-05 03:47:54,"b'THE CHATBOT MONETIZATION REPORT: Sizing the market, key strategies, and how to navigate the chatbot opportunity (F https://t.co/cYAfYY7g9V'"
2017-11-05 03:46:54,"b'RT @SmellCap: Tan:there are 2 electronics cos where fans tattoo themselves with the logo-AAPL 20yrs ago and us. +""not hardware co"" https://\xe2\x80\xa6'"
2017-11-05 03:45:48,"b'NY #AAPL iStore scene- 53 customers in line; 90%+ are Chinese buying multiple #iPhoneX to have shipped home,\xf0\x9f\x98\x82'"
2017-11-05 03:42:20,"b'In the race of becoming the First company with Trillion $ Market Cap, will AAPL outsmart AMZN? https://t.co/V5NMJ2ZZJ7'"
2017-11-05 03:41:41,b'A man was able to use Face ID to unlock his brother\xe2\x80\x99s new iPhone X https://t.co/nCNk1Y3pwD'
2017-11-05 03:40:17,b'A man was able to use Face ID to unlock his brother\xe2\x80\x99s new iPhone X https://t.co/hQjZWOrE26'
2017-11-05 03:40:08,b'Only dubs this week. #forex #stocks #millionaires $AAPL $TWTR https://t.co/QK3x2Cqo5v'
2017-11-05 03:39:50,b'RT @tickerville: Just amazing that this company garners this interest year after year after year. Truly remarkable. $AAPL https://t.co/DYEv\xe2\x80\xa6'
2017-11-05 03:39:43,b'HSBC Holdings plc Initiates Coverage on Apple Inc. (AAPL) | Apple stock #Applestock https://t.co/fsx0sC7KD8 #applestock'
2017-11-05 03:35:59,b'RT @cheddar: The iPhone X might be a gamechanger for mobile banking. @JimMarous says its facial-recognition &amp; AR capabilities may improve s\xe2\x80\xa6'
2017-11-05 03:32:13,b'AppleMusic: RT epitaphrecords: \xf0\x9f\x8e\xb6Convergecult on AppleMusic\nBest of the Week - A Single Tear\n\xe2\x80\xa6 https://t.co/EeR1fRzrnG'
2017-11-05 03:31:13,b'$AAPL Saw a buzzfeed interview with one of the dudes lined up to the the iPhone X and said it \xe2\x80\x9cwas dirt cheap\xe2\x80\x9d'
2017-11-05 03:30:08,b'ACTIVE TRADERS Try one of these FREE trading guides:\n\nhttps://t.co/OHZ5c0FM8y\n\n$NFLX $TSLA $AAPL $WYNN $GS $FB $AMZN $GOOGL $NVDA'
2017-11-05 03:28:21,"b'RT @newswithvalue: $C $AAPL $TWTR $NWSA $MSI:\n\nPrince Alwaleed Bin Talal, Other Princes and Ministers Arrested in \xe2\x80\xa6:\n\nhttps://t.co/h14RrodN\xe2\x80\xa6'"
2017-11-05 03:27:06,"b""Join @RobinhoodApp and we'll both get a share of stock like $AAPL, $F, or $S for free. Make sure to use my link.\n\nhttps://t.co/jvkkd0qmpN"""
2017-11-05 03:25:06,"b'$C $AAPL $TWTR $NWSA $MSI:\n\nPrince Alwaleed Bin Talal, Other Princes and Ministers Arrested in \xe2\x80\xa6:\n\nhttps://t.co/h14RrodN2y'"
2017-11-05 03:23:32,b'RT @SharePlanner: Get free access to my trading resources library #stocks #trading $AAPL $NFLX $TSLA $GOOGL  https://t.co/ip995RHaSC https:\xe2\x80\xa6'
2017-11-05 03:22:24,b'RT @TopTickrs: FIND YOUR EDGE! EXPLORE STRATEGIES IN OUR RESEARCH BASED CHAT ROOM AT https://t.co/35LuLR0k4f $AAPL $COST $AKS'
2017-11-05 03:20:01,b'A man was able to use Face ID to unlock his brother\xe2\x80\x99s new iPhone X https://t.co/gYUAIpvr5J'
2017-11-05 03:19:09,b'A man was able to use Face ID to unlock his brother\xe2\x80\x99s new iPhone X  https://t.co/gIsJhW2ev9'
2017-11-05 03:15:03,b'NOW OFFERING 7 Day FREE Trial to  options day trading team Room or $TWTR feed \nhttps://t.co/2Be71fMZFP\n$MSFT $AAPL $NFLX $TSLA $AMZN $GOOGL'
2017-11-05 03:11:57,b'RT @Annika0420: $AAPL go down with iPhone X \xf0\x9f\x98\x87 https://t.co/BoLZZGlueM'
2017-11-05 03:11:51,b'Apple Computer (AAPL) Shareholder Lee Danner &amp; Bass Decreased Position\xe2\x80\xa6 https://t.co/fck6mO9SN7 #GeeksUnion #Apple'
2017-11-05 03:11:41,b'Apple Computer (AAPL) Shareholder Lee Danner &amp; Bass Decreased Position\xe2\x80\xa6 https://t.co/uW3nnCGVIX #GeeksUnion #Apple'
2017-11-05 03:07:34,"b""The iPhone X is smaller than the iPhone 8 Plus, but it's actually the largest iPhone s https://t.co/Q1W1GxwIA6 #businessmanagementarticles"""
2017-11-05 03:05:03,b'FIND YOUR EDGE! EXPLORE STRATEGIES IN OUR RESEARCH BASED CHAT ROOM AT https://t.co/35LuLR0k4f $AAPL $COST $AKS'
2017-11-05 03:03:47,b'$AAPL Apple should have priced the iPhone X at $1999 - same amount would have sold no joke'
2017-11-05 03:02:34,b'Apple Inc. $AAPL Rating Reiterated by KeyCorp https://t.co/NMbIRjsMB2'
2017-11-05 03:01:42,b'Apple Inc. $AAPL Rating Reiterated by KeyCorp https://t.co/YmGvVnVz6h'
2017-11-05 03:00:03,b'RT @MobilePotpurri: #iOS 11.1 already #hacked - $AAPL #infosec #Safari #testing $TCEHY\xc2\xa0 https://t.co/jvIZhlnX2s'
2017-11-05 02:58:07,b'Apple Inc. $AAPL Rating Reiterated by KeyCorp https://t.co/YANoFiZ7lc'
2017-11-05 02:57:32,b'Why nobody likes the #iPhone 8 - $AAPL\xc2\xa0 https://t.co/PDUmE0HOtu'
2017-11-05 02:57:11,b'RT @lolaperez0211: The World\xe2\x80\x99s Money into Perspective!!!\n\n$AAPL $AMZN $XOM $GOOG $PCLN $EXPE $TWTR $GS $NFLX $DIS $CRM $NVDA $BABA $QD $FB\xe2\x80\xa6'
2017-11-05 02:56:44,b'Laugh-crying face wins | Apple revealed which emoji Americans use the most https://t.co/mBizgtHhtP via @qz'
2017-11-05 02:55:15,b'Apple Inc. $AAPL Rating Reiterated by KeyCorp https://t.co/3Zzj2or8HO #acn'
2017-11-05 02:55:07,b'RT @MobilePotpurri: #Broadcom looking to buy Qualcomm? $QCOM $INTC $AAPL https://t.co/8RrXlPXhzR'
2017-11-05 02:52:19,b'Interesting: Google is putting a #NeuralNetwork API in #Android 8.1 - #deeplearning $GOOG $AAPL #AI\xc2\xa0 https://t.co/u5ylcOwlF2'
2017-11-05 02:52:04,b'Billionaire Saudi Prince Alwaleed Bin Talal reportedly arrested in corruption crackdown https://t.co/O4hnCbQ2mu\xe2\x80\xa6 https://t.co/QJdYEkNreW'
2017-11-05 02:51:15,"b'10 things in tech you need to know today (AAPL, GOOG, YHOO) - https://t.co/SQzqC7YVNj #BizWorld'"
2017-11-05 02:50:20,b'#Broadcom looking to buy Qualcomm? $QCOM $INTC $AAPL https://t.co/8RrXlPXhzR'
2017-11-05 02:48:08,b'Stock Trends Report on Apple Inc.\xc2\xa0$AAPL https://t.co/49svCUxBrt'
2017-11-05 02:45:38,b'#iOS 11.1 already #hacked - $AAPL #infosec #Safari #testing $TCEHY\xc2\xa0 https://t.co/jvIZhlnX2s'
2017-11-05 02:45:04,"b'If you are not making money in this market &amp; want consistency, try our team https://t.co/RpJvXuMwDA  $FB $NFLX $AMZN $NVDA $TSLA $AAPL $GS'"
2017-11-05 02:45:02,b'LEVEL UP! SHARE IDEAS IN OUR REAL TIME CHAT ROOM AT https://t.co/35LuLR0k4f $AAPL $ARDX $I'
2017-11-05 02:43:31,"b'#Can We Get A Ninth Please?""  https://t.co/NOLx0h9YyQ #investing #trading AAPL $FB $HIIQ $ATOS $FSNN $DIA\xe2\x80\xa6 https://t.co/koLMMOOL5z'"
2017-11-05 02:43:21,"b'Tan:there are 2 electronics cos where fans tattoo themselves with the logo-AAPL 20yrs ago and us. +""not hardware co"" https://t.co/8JDapdRTYU'"
2017-11-05 02:42:03,"b'@markgurman Yup, $AAPL always seems to have a decent supplies of replacements available.'"
2017-11-05 02:41:42,"b'You don\'t way, @Apple ""A man was able to use Face ID to unlock his brother\xe2\x80\x99s new iPhone X"" https://t.co/DOzj1UeYyj via @qz re #iPhoneX'"
2017-11-05 02:40:14,"b'RT @Apple_Fan_News: US banks move to broaden reach of Zelle instant payments app (AAPL, WFC, USB, JPM, BAC)\n\nhttps://t.co/5XUG9iGBmc https:\xe2\x80\xa6'"
2017-11-05 02:38:03,b'RT @TradersCom: Swiss National Bank With $88 Billion in U.S. Stocks Now One of Largest &amp; Most Influential \n$SPX #CHF $AAPL $GOOGL https://t\xe2\x80\xa6'
2017-11-05 02:37:23,b'Apple revealed which emoji Americans use the most: the laugh-crying face \xf0\x9f\x98\x82 is the most-used emoji https://t.co/enQIgWgo9b via @qz'
2017-11-05 02:37:14,"b'US banks move to broaden reach of Zelle instant payments app (AAPL, WFC, USB, JPM, BAC)\n\nhttps://t.co/5XUG9iGBmc https://t.co/fxzQpiYBdn'"
2017-11-05 02:35:56,b'RT @racernic: if ur that desperate... u can buy an iphoneX ...then call me. I have a great bridge for you. $AAPL https://t.co/KnkIyxtgsy'
2017-11-05 02:35:37,"b'RT @racernic: $SPX $NDX $RUT heat map. not gr8 given $aapl +2% (no sympathy). w.out aapl, $QQQ red https://t.co/ULJ5W6KRT3'"
2017-11-05 02:34:45,"b'both get a share of stock like $AAPL, $F, or $S for free. Make sure to use my link.\n\nhttps://t.co/qqPYFfOcDg'"
2017-11-05 02:34:33,b'A man was able to use Face ID to unlock his brother\xe2\x80\x99s new iPhone X https://t.co/3QAmNfZoCw via @qz \n#iPhoneX'
2017-11-05 02:32:35,b'Remember all those arrests before $aapl IPO? https://t.co/p2atfIan21'
2017-11-05 02:32:30,b'\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 iPhone X (iPhone 10) is out. I love this post. The only difference is that Apple Inc. (AAPL)\xe2\x80\xa6 https://t.co/14qAqgdUGr'
2017-11-05 02:30:05,b'ACTIVE TRADERS Try one of these FREE trading guides:\n\nhttps://t.co/FrEE92gaqQ\n\n$NFLX $TSLA $AAPL $NKE $GS $FB $AMZN $GOOGL $NVDA'
2017-11-05 02:30:01,"b""Photos: Want to buzz around Silicon Valley in Steve Jobs' BMW Z8 roadster? It's for sale https://t.co/87pS76VPhH"""
2017-11-05 02:28:33,b'RT @zerohedge: the Swiss National Bank - which prints money out of thin air - owns 19.2MM shares of AAPL https://t.co/zR7MdaFN9G https://t.\xe2\x80\xa6'
2017-11-05 02:26:55,"b'RT @michael_saylor: The top five S&amp;P 500 Companies by market cap are all surfing #TheMobileWave.   Especially AAPL, GOOG, FB, &amp; AMZN.  http\xe2\x80\xa6'"
2017-11-05 02:26:12,b'RT @ArthurHill: Knowing what to ignore is the first step to narrowing your focus. $SPX $AAPL $UNH ChartWatchers Post: https://t.co/1wCGF8LC\xe2\x80\xa6'
2017-11-05 02:25:03,"b'Option Swing Trades perfect for those w/jobs. Multi-day swings, morning and evening reports Realtime alerts FREE TRIALS\n\n $AAPL $BABA $GOOGL'"
2017-11-05 02:24:22,"b""RT @paulg: When you make a useful tool, it's probably more useful than you realize. https://t.co/DzSNfCccPN"""
2017-11-05 02:23:58,b'@jimcramer My #Blackberry Died #Thursday Got My First #iPhoneX $aapl #phone #Friday #Morning No Line No Wait\xe2\x80\xa6 https://t.co/rflLKyrBHM'
2017-11-05 02:23:28,"b""A man was able to use Face ID to unlock his brother's new iPhone X - Quartz https://t.co/bgUeb3mqKN"""
2017-11-05 02:21:41,b'Find #stocks to #trade with https://t.co/uAcamNRUPt  $AAPL $PAY +412% https://t.co/U3dCUB7KjQ $XVC $AEON $QWARK $GRS $VRC $OK'
2017-11-05 02:20:57,b'@Pokemon_Newz thanks for follow! #SaturdayNight See Vista Partners #InvestingForLife  #Tech https://t.co/1x6MLaGp0d\xe2\x80\xa6 https://t.co/gzVLWCN0Mm'
2017-11-05 02:20:33,b'RT @reshaque: A man was able to use Face ID to unlock his brother\xe2\x80\x99s new iPhone X https://t.co/WKX0lGUAcm via @qz. @AndruEdwards @DetroitBORG'
2017-11-05 02:18:35,b'A man was able to use Face ID to unlock his brother\xe2\x80\x99s new iPhone X https://t.co/WKX0lGUAcm via @qz. @AndruEdwards @DetroitBORG'
2017-11-05 02:17:23,b'$AAPL So more people are motivated to stand in line to spend $1200 on a phone than to vote in an election. Priorities I guess'
2017-11-05 02:17:21,"b'https://t.co/0QaRk4AcAV &lt;- Want to make $600,00 In One Year Trading? Check out how this guy did it! $AAPL $MBLY $QQQ'"
2017-11-05 02:13:20,b'How to give your iPhone X a virtual home button (AAPL) https://t.co/cwvy7ViUUe #tech #feedly https://t.co/ErspYXhFzF'
2017-11-05 02:12:38,b'AAPL Trading Room Newsletter is out! https://t.co/7aFTfbctUV #trading #nfl'
2017-11-05 02:11:37,"b""RT @TheStreet: Apple's enormous size does have one drawback $AAPL https://t.co/c7StkTeCXF"""
2017-11-05 02:10:50,b'RT @Hotpage_News: BILLIONAIRE SAUDI PRINCE Alwaleed Bin Talal arrested in corruption crackdown $C $AAPL $FOXA $TWTR - CNBC https://t.co/npL\xe2\x80\xa6'
2017-11-05 02:09:43,"b'RT @BlueStarCapital: @zerohedge Regardless of what futures say tomorrow, by Monday close:\n- Gold down\n- Vix down\n- $SPX up\n- Oil down\n- $AA\xe2\x80\xa6'"
2017-11-05 02:08:27,b'RT @Hotpage_News: BILLIONAIRE SAUDI PRINCE Alwaleed Bin Talal arrested in corruption crackdown $C $AAPL $FOXA $TWTR - CNBC https://t.co/npL\xe2\x80\xa6'
2017-11-05 02:07:51,"b""RT @TheStreet: Apple's enormous size does have one drawback $AAPL https://t.co/c7StkTeCXF"""
2017-11-05 02:07:22,b'If I could draw my own Animojis I\xe2\x80\x99d drop all other forms of communication. $AAPL #iPhoneEx https://t.co/UHUQOcoaYY'
2017-11-05 02:07:06,"b'This week\xe2\x80\x99s top stories: iPhone X impressions &amp; launch, AAPL earnings, iOS 11.1 released, more https://t.co/2yHysk0oAM'"
2017-11-05 02:05:38,b'RT @qz: Apple released a video on how to use the iPhone X because it\xe2\x80\x99s quite confusing https://t.co/S6q2V8a9GU'
2017-11-05 02:05:03,b'Beats1: .J0EKAY closes out his Amsterdam series with an interview and guest mix from jael7_. \xf0\x9f\x87\xb3\xf0\x9f\x87\xb1 Tap in to Soulecti\xe2\x80\xa6 https://t.co/BLdktb0WPl'
2017-11-05 02:05:02,b'JOIN NOW! TALK STOCKS IN OUR REAL TIME CHAT ROOM AT https://t.co/35LuLR0k4f $AAPL $MU $AKS'
2017-11-05 02:02:41,b'Holy shit dude you fucked up the first EVER face ID unlock on LIVE TV   AND $AAPL dropped right after you have no r\xe2\x80\xa6 https://t.co/9aGf8zls9q'
2017-11-05 02:02:02,b'@_ms_izzy $aapl plz'
2017-11-05 02:01:17,b'RT @MacHashNews: Initial iPhone 8 And X Orders Outselling The iPhone 6 https://t.co/FihXhMDK0x #Forbes $AAPL'
2017-11-05 02:00:28,b'RT @GlenGilmore: \xf0\x9f\x8f\x9bFOR CONTEXT\xf0\x9f\x92\xb8\xf0\x9f\x92\xb8\xf0\x9f\x92\xb8\n\nFacebook revenue: $10B\nApple revenue (just services) $8.5 B\nNetflix revenue: $3B\n\n$AAPL $FB $NFLX mt @che\xe2\x80\xa6'
2017-11-05 01:58:57,b'@blsautter you may have something to do with this. \xf0\x9f\x98\x9c\xf0\x9f\x98\x82 https://t.co/NbvgepKzMI'
2017-11-05 01:56:50,"b'RT @permabear_uk: $BABA earnings were good, but the stock is s/t tired (much like $AAPL and $FB). A rare red monthly candle! M/t bullish &gt;2\xe2\x80\xa6'"
2017-11-05 01:55:51,b'@jimcramer You realize AAPL manages the X supply to create some hype right? Good chance some people at the high pro\xe2\x80\xa6 https://t.co/tpthFT8v4j'
2017-11-05 01:54:03,"b'@zerohedge Regardless of what futures say tomorrow, by Monday close:\n- Gold down\n- Vix down\n- $SPX up\n- Oil down\n- $AAPL up\n- Bitcoin up'"
2017-11-05 01:54:01,b'RT @TheStreet: Apple to $1 trillion!! $AAPL https://t.co/eXdx0HzhfS'
2017-11-05 01:53:29,"b'RT @TechCrunch: Apple delivers on its much-hyped promise to Wall Street, inches closer towards $1 trillion market cap https://t.co/RiQjVmtI\xe2\x80\xa6'"
2017-11-05 01:53:00,"b""Apple's enormous size does have one drawback $AAPL https://t.co/c7StkTeCXF"""
2017-11-05 01:51:22,b'Apple Computer (AAPL) Shareholder Lee Danner &amp; Bass Decreased Position\xe2\x80\xa6 https://t.co/EINUQ4RKiQ #GeeksUnion #Apple'
