created_at,text,sentiment
2017-11-03 13:13:19,"amzuk,shop,deal,fairi,garden,fairi,garden,fairi,garden,fairi,gardenbi,fai",0
2017-11-03 13:13:20,"rt,amyjromin,kindl,app,laptop,phone,tablet,read,anywher,kindl,app,ebook,romanc,erot,suspens",0
2017-11-03 13:13:20,"rt,pottermor,see,illustr,fantast,beast,find,brought,life,kindl,motion",1
2017-11-03 13:13:22,"rt,britonanddan,briton,dane,birthright,rigr,determin,wear,hi,father,crown,histfic,book,asmsg",-1
2017-11-03 13:13:25,"rt,shoutmybook,taylor,harbor,secret,could,end,marriag,read,deceit,secret,authorletris,h",1
2017-11-03 13:13:27,"rt,puretextu,attn,vampirediari,fan,witch,back,bennettwitchchronicl,nowavail,tvd,iartg,bwcbook",1
2017-11-03 13:13:30,"best,seller,miscellan,want,outlaw,anniversari",1
2017-11-03 13:13:30,"perfect,aid,arthriti,carpal,tunnel,fibromyalgia,open,jar,lid,effortlessli",0
2017-11-03 13:13:30,"rt,fansofjwilson,cover,reveal,fabul,cover,rose,river,come,copi",0
2017-11-03 13:13:31,"perfect,aid,arthriti,carpal,tunnel,fibromyalgia,open,jar,lid,effortlessli",0
2017-11-03 13:13:35,"better,nerf,raptor,stealth,bow,pack,long,shot,small,packag,toy,toygun",0
2017-11-03 13:13:35,"rt,love,disney,tri,twist,disney,tale,love,mine,aff",0
2017-11-03 13:13:35,"rt,bestsel,teeshirt,men,veri,good,price,onlineshop,shop,forhubbi,delvup",0
2017-11-03 13:13:37,"rt,callytaylor,cover,next,adult,psych,thriller,fear,one,man,three,women,amp,lot,dark,secret",0
2017-11-03 13:13:39,"rt,alzauthor,let,talk,dementia,alzauthor,carol,howel,seniorjourney,alzheim",0
2017-11-03 13:13:39,"rt,authordjshaw,readi,follow,bonni,new,travel,pick,copi,today",0
2017-11-03 13:13:43,"rt,fatkidd,magnet,gun,magnet,mount",0
2017-11-03 13:13:45,"miss,onli,white,gold,plate,solitair,necklac,code,giveaway",0
2017-11-03 13:13:47,"rt,thi,book,wait,questlov,preorder,groundbreak,princ,book,amazon",1
2017-11-03 13:13:47,"rt,coverrev,prosecco,christma,two,famili,one,newborn,babi,lot,prosecco,today,preorder",1
2017-11-03 13:13:48,"rt,cloud,roy,murri,author,gabriel,napierata,autorin,illustr,usa,uk",0
2017-11-03 13:13:51,"five,night,freddi,figura,freddi",0
2017-11-03 13:13:55,"emart,alta,capacidad,iphon,usb,flash,drive,de,gb,appl",0
2017-11-03 13:13:55,"camiseta,de,assasin,creed,gamer",0
2017-11-03 13:13:56,"grape,explod,put,microwav,incurs,kindleunlimit,read",0
2017-11-03 13:13:59,"best,amazon,use,vacuum,storag,bag,valid,onli,giveaway",0
2017-11-03 13:13:59,"rt,puretextu,wa,bite,nail,hope,best,turn,page,page,amp,hold,breath,veri,end,iartg,ht",1
2017-11-03 13:14:00,"kritzyeoh,oh,let,look,option,let,us,know,thi,help",0
2017-11-03 13:14:00,"rt,callytaylor,cover,next,adult,psych,thriller,fear,one,man,three,women,amp,lot,dark,secret",0
2017-11-03 13:14:00,"sanit,hand,aqua,hand,sanit,stay,refresh,throughout,buy,exclus,amazon",1
2017-11-03 13:14:01,"rt,shoutmybook,blame,game,lie,even,truth,make,better,stori,iartg,beingauthor,terribreynold",1
2017-11-03 13:14:02,"rt,nadiaawrit,check,sound,fishi,feed,dolphin,sea,lion,dolphin,research,center,ann,deiterich",1
2017-11-03 13:14:03,"lt,lt,lt,amazonca,canada,dealoftheday,fri,nov,click,link,abov,see,today",1
2017-11-03 13:14:04,"rt,stocktwit,evolut,jeff,bezo,explain,one,pic,amzn",0
2017-11-03 13:14:04,"best,seller,miscellan,urban,cowboy,origin,motion,pictur,soundtrack",1
2017-11-03 13:14:04,"rt,authordjshaw,readi,follow,bonni,new,travel,pick,copi,today",0
2017-11-03 13:14:05,"rt,philip,children,disney,lamp,starwar,lamp,ideal,christma,much,stock,shop,amazon",0
2017-11-03 13:14:05,"check,thi,amazon,deal,elequeen,women,cubic,zirconia,elequeen,via,amazon",0
2017-11-03 13:14:08,"flash,sale,half,price,bento,lunch,box,amazongiveaway,enter,save,giveaway",1
2017-11-03 13:14:08,"miss,onli,white,gold,plate,solitair,necklac,code,giveaway",0
2017-11-03 13:14:12,"rt,fatkidd,grab,thi,massiv,box,trash,bag",0
2017-11-03 13:14:12,"rt,mcspocki,danger,case,donald,trump,psychiatrist,mental,health,expert,assess,presid,bandi,lee",0
2017-11-03 13:14:14,"rt,see,ebook,obsess,nora,robert",0
2017-11-03 13:14:16,"ck,docu,show,amazon,prime,mber,watch,free,blow,lid,scandal",0
2017-11-03 13:14:17,"rt,virtualr,eve,valkyri,playstat,vr",0
2017-11-03 13:14:21,"life,treacher,royal,court,histfic,historicalfict,amazonkindl,kindled,kindl",0
2017-11-03 13:14:22,"spi,qqq,aapl,aig,amzn,atvi,ba,baba,chk,dwdp,eadsi,epd,gs,hlf,hon,myl,qcom,sbux",0
2017-11-03 13:14:27,"rt,darrindonnelli,win,win,win,equip,young,men,great,husband,father,lose,dabo,swinn",1
2017-11-03 13:14:28,"rt,blue,blackout,yeti,ninja,pyjama,ultim,pro,streamer,bundl",0
2017-11-03 13:14:29,"polk,audio,home,theater,music,floor,polk,audio,gift,holiday",1
2017-11-03 13:14:30,"rt,pottermor,see,illustr,fantast,beast,find,brought,life,kindl,motion",1
2017-11-03 13:14:31,"rt,gamesir,bluetooth,game,control,android,samsung,gear,vr,oculu",1
2017-11-03 13:14:36,"best,seller,miscellan,music,heal,steven,halpern,miscellan",1
2017-11-03 13:14:39,"check,retro,zone,chanc,win,sne,classic,edit,amazonretrozon,giveaway",-1
2017-11-03 13:14:40,"rt,domin,billionair,know,handl,repeat,offend,romanc,passion,hea,free",1
2017-11-03 13:14:42,"rt,stocktwit,evolut,jeff,bezo,explain,one,pic,amzn",0
2017-11-03 13:14:42,"rt,teresareasor,pleas,share,newreleas,paranormalrom,adult,beauti,amp,beast,tale,love,break",1
2017-11-03 13:14:43,"check,retro,zone,chanc,win,sne,classic,edit,amazonretrozon,giveaway",-1
2017-11-03 13:14:43,"rt,mysteri,trespass,whi,wo,leav,thriller,romanc,hea,billionair,beach",0
2017-11-03 13:14:44,"teenag,fanclub,bbc,np",0
2017-11-03 13:14:46,"meet,new,friend,guitar,giveaway",0
2017-11-03 13:14:48,"rt,callytaylor,cover,next,adult,psych,thriller,fear,one,man,three,women,amp,lot,dark,secret",0
2017-11-03 13:14:50,"saw,thi,amazon,set,dark,royal,blue,bangl,bracelet,laraso,amp,co,via,amazon",0
2017-11-03 13:14:53,"rt,storystori,book,witch,space,witch,free,weekend,novemb,download,copi",0
2017-11-03 13:14:54,"rt,persimew,iartg,long,time,sinc,tweet,poem,rose,rain,whisper,romant,eye,god",1
2017-11-03 13:14:55,"fridayread,martinlastrap,dolph,unicorn,killer,amp,stori",0
2017-11-03 13:14:58,"jean,zancanella,complet,quest,shabbi,packag",0
2017-11-03 13:15:01,"amzn,american,want,amazon,enter,home",0
2017-11-03 13:15:02,"christina,beaird,look,item,pleas,give,thim",0
2017-11-03 13:15:03,"check,thi,nintendo,new,xl,super,ne,edit,noobdiari,game,nintendo",0
2017-11-03 13:15:04,"rt,teresareasor,pleas,share,newreleas,paranormalrom,adult,beauti,amp,beast,tale,love,break",1
2017-11-03 13:15:04,"rain,everyth,maria,jordan",0
2017-11-03 13:15:05,"rain,everyth,maria,jordan",0
2017-11-03 13:15:07,"rt,free,paranorm,book,get,fridayfeel,uniqu,mysteri,romanc,review,iartg",0
2017-11-03 13:15:07,"free,kindleunlimit,ku,take,back,tara,ranch,romanc",0
2017-11-03 13:15:08,"new,releas,holist,rx,easi,follow,approach,heal,chronic,health,condit,purchas",0
2017-11-03 13:15:08,"orthomolecular,medicin,everyon,megavitamin,therapeut,famili,physician,abram,hoffer",1
2017-11-03 13:15:08,"best,seller,miscellan,spiderland,vinyl,slint,miscellan",1
2017-11-03 13:15:08,"thi,chees,nut,delici,vegan,chees,home,byjuli,piatt",0
