created_at,text,sentiment
2017-10-23T23:18:12Z,"fb,goog,amzn,trump,cut,fish,bait",-1
2017-10-23T23:41:54Z,"fb,goog,amzn,climber,hold,done,amp,cant",0
2017-10-23T23:49:00Z,"rubi,reveal,avail,privat,marketplac,deal,within,goog,doubleclick,bid,manag,interfac",0
2017-10-23T23:55:08Z,"goog,slide,south,look,area",0
2017-10-23T23:56:45Z,"aapl,bring,augment,realiti,mainstream,high,competit,goog,fb,snap",0
2017-10-24T01:32:28Z,"sell,nake,put,improv,portfolio,perform,goog,ge,aapl,amzn,di,pg,jd,msft,baba,fb,esrx,jnj",0
2017-10-24T02:19:21Z,"spi,top,hold,breakout,aapl,goog,amzn,msft,fb,jnj,jpm,xom,bearporn",0
2017-10-24T02:32:26Z,"elyk,jnj,much,bigger,thing,goog,could,bought,forev,ago,play,imo",0
2017-10-24T03:52:29Z,"seriou,display,issu,new,googl,goog,pixel,phone,make,aapl,look,like,better,option",1
2017-10-24T03:55:15Z,"fb,nvda,baba,nflx,amzn,goog,bidu,soon,break,relief",0
2017-10-24T04:08:46Z,"spi,aapl,goog,amzn,msft,fb,jnj,jpm,xom",0
2017-10-24T04:59:33Z,"spi,notic,mega,cap,stock,drop,today,thi,sign,come,baba,amzn,goog,tsla,uvxi,vxx",0
2017-10-24T06:17:03Z,"goog,revenu,ha,grown,past,year,thi,veri,strong,growth",0
2017-10-24T06:44:10Z,"intc,look,like,tosh,back,second,thought,nand,sale,wdc,drama,good,mu,intel,intel,get,waymo,goog,amp,tsla,beat,amd",1
2017-10-24T06:44:33Z,"intc,wdc,mu,goog,tsla",0
2017-10-24T07:25:11Z,"investor,alphabet,goog,must,excit,ep,growth,estim,year",0
2017-10-24T10:53:11Z,"googl,look,nyc,skylin,lotto,earn,goog",0
2017-10-24T12:12:46Z,"goog,collabor,intc,boost,artifici,intellig",0
2017-10-24T12:22:13Z,"alphabet,inc,goog,eye,data",0
2017-10-24T12:33:33Z,"fb,aapl,stock,futur,bidu,goog,amp,nflx,china,billion,peopl,leader,ai,data,bidu",1
2017-10-24T12:59:08Z,"robot,ai,fund,think,found,new,faang,aapl,amzn,nflx,goog,robo,cgnx,irbt,nvda,amba,ravn,isrg",0
2017-10-24T13:29:13Z,"mro,sppi,phg,goog",0
2017-10-24T13:31:52Z,"big,sector,etf,could,get,new,look,xli,xlk,ixn,vz,cmcsa,amzn,nflx,goog,fb",0
2017-10-24T13:35:00Z,"press,releas,ooma,px,gild,unf,tst,pcln,rrgb,sonc,shak,fat,revg,wab,itub,goog,amg,sgm,armc",0
2017-10-24T13:41:05Z,"goog,whi",0
2017-10-24T13:46:56Z,"ade,goog,report,huge,phone,problem,ade,look,like,great,place,compar,number",0
2017-10-24T13:53:43Z,"amzn,nflx,tsla,ad,fb,dec,goog,er",0
2017-10-24T14:06:46Z,"reason,alphabet,need,buy,lyft,futur,goog,googl",0
2017-10-24T14:23:52Z,"goog,gon,na,break,befor,er,thursday",1
2017-10-24T14:28:29Z,"tech,earn,watch,goog,googl,amd,amzn,intc,twtr,msft",0
2017-10-24T14:36:05Z,"goog,amp,amzn,last,month,similar,rang,snatch,thi,week,cud,b,power",0
2017-10-24T14:44:44Z,"watch,particip,live,gene,munster,q,amp,today,aapl,tsla,gm,nvda,goog,fb",0
2017-10-24T14:49:22Z,"stock,market,news,oct,amzn,ha,ge,fb,goog,googl,tmu",0
2017-10-24T15:26:21Z,"googl,stock,buy,alphabet,inc,stock,ahead,earn,googl,goog",0
2017-10-24T15:32:21Z,"corpor,r,amp,leader,amzn,goog,vlkay,intc,ssnlf,msft,rhhbi,mrk",0
2017-10-24T15:40:27Z,"fb,goog,aapl,nflx,fang,stock,default,stock,buy,market,panic",0
2017-10-24T15:47:42Z,"live,q,amp,loup,ventur,gene,munster,happen,aapl,tsla,msft,goog",0
2017-10-24T15:51:22Z,"appl,pay,wide,accept,paypal,aapl,pypl,v,goog,googl",0
2017-10-24T15:53:23Z,"fit,definit,long,play,holiday,szn,seem,like,goog,leav,smart,watch,market,aapl,attract,differ,consum",1
2017-10-24T15:58:32Z,"loup,ventur,munster,tell,benzinga,one,best,way,play,play,googl,googl,goog",0
2017-10-24T16:08:12Z,"goog,ani,thought,befor,earn",1
2017-10-24T16:52:00Z,"recent,sell,goog,amzn,doe,mean,chanc,pop,earn",0
2017-10-24T16:58:44Z,"goog,would,like,see,gap,back,toward,difficult,veri,littl,volum",0
2017-10-24T17:34:06Z,"googl,goog,tripl,top,breakdown,target,er,miss,pixel,recal,hit,bottom,line,hard,next,quarter,eoy,like",-1
2017-10-24T17:38:05Z,"geek,make,invest,goog,iphon,aapl",0
2017-10-24T17:40:22Z,"fb,aapl,baba,goog,im,sure,hf,short,amp,think,thi,cant,keep,go,amp,still,wait,cover,today,ouch",1
2017-10-24T18:02:06Z,"fang,stock,suffer,longest,lose,streak,sinc,elect,earn,hope,slide,fb,amzn,nflx,goog,googl",0
2017-10-24T18:02:32Z,"global,app,revenu,download,hit,record,level,aapl,goog",0
2017-10-24T18:03:13Z,"aapl,goog,amaz,peopl,scale,amount,download,per,person,seem,big,ass,market",0
2017-10-24T18:08:20Z,"djia,spx,qqq,baba,msft,amzn,aapl,goog,fb,nflx,usdcad,eurusd,usdjpi,gbpusd",0
2017-10-24T18:29:36Z,"fb,lee,cooperman,fb,amp,goog",1
2017-10-24T18:34:54Z,"goog,look,like,thi,pin,day",0
2017-10-24T18:35:07Z,"analyst,say,fang,stock,report,earn,thi,week,amzn,goog,googl,fb,nflx",0
2017-10-24T18:48:57Z,"ntnx,hope,get,updat,goog,partnership,earn,late,nov",0
2017-10-24T19:17:00Z,"earningswatch,amazon,alphabet,amd,form,list,goog,googl,amzn,amd,intc,twtr,msft,f,cmg,biib",0
2017-10-24T19:43:00Z,"goog,hmm,straight,line,chart,today",0
2017-10-24T20:20:54Z,"baba,tech,go,act,thi,way,thur,swing,amzn,come,noth,surpris,aapl,goog",1
2017-10-24T21:04:54Z,"djia,spx,qqq,baba,msft,amzn,aapl,goog,fb,nflx,usdcad,eurusd,usdjpi,gbpusd,trade,humor",0
2017-10-24T21:27:54Z,"tech,stock,part,portfolio,balanc,aapl,msft,fb,goog,intc,nvda",0
2017-10-24T21:31:45Z,"goog,high,oi,rang,option,expir,maxpain,option",0
2017-10-24T21:32:03Z,"amzn,domin,thi,market,aapl,msft,goog,catch",0
2017-10-24T21:48:40Z,"dow,done,thi,sinc,incl,cat,mmm,djia,dia,spi,spx,fang,bounc,fb,amzn,nflx,goog",0
2017-10-24T21:49:52Z,"googl,goog,intc,mu,msft,jpm,xlf,dlb",0
2017-10-24T21:52:27Z,"goog,spi",0
2017-10-24T22:42:42Z,"goog,thi,bs,pay,googl,news,guis,quot,test,new,featur,quot",-1
2017-10-24T23:18:28Z,"cmg,spi,amzn,googl,goog,aapl",0
2017-10-24T23:26:57Z,"ai,need,human,help,beat,us,anymor,googl,goog",0
2017-10-24T23:52:37Z,"ai,machin,learn,deep,learn,investor,need,know,nvda,goog,googl",0
2017-10-25T00:27:34Z,"goog,best,herd,quot,fang,quot,visit,newslett,opinion,micro,cap,deep,discount,valu,sinc",0
2017-10-25T00:33:03Z,"youtub,live,tv,get,nfl,red,zone,channel,game,goog,cmcsa",0
2017-10-25T01:06:01Z,"aapl,amzn,msft,fb,goog,googl,tech,stock,soar,spite,trump,becaus",0
2017-10-25T01:35:47Z,"fb,goog,alway,trust,robot,keep,piggi,fli,high,manip,air,air,get,caustic",0
2017-10-25T02:06:20Z,"paid,click,help,goog,googl,beat,earn",0
2017-10-25T02:17:01Z,"robot,say,time,sell,fb,goog,listen",0
2017-10-25T02:18:15Z,"aapl,amzn,msft,fb,goog,googl,best,breed",0
2017-10-25T02:32:55Z,"tech,earn,stock,watch,thursday,goog,googl,msft,twtr",0
2017-10-25T02:33:11Z,"goog,like,googl,fine,man,hour,deal,walmart,mostli,goog,get,rebat,googl,home",0
2017-10-25T03:18:10Z,"hedg,fund,guy,goog,know,darva,box,launch,failur,couldz,troubl",0
2017-10-25T12:58:49Z,"goog,quick,poll,earn,beat,tomorrow",0
2017-10-25T13:23:51Z,"faang,tan,predict,fb,amzn,aapl,nflx,goog,googl,tsla,amd,nvda",0
2017-10-25T13:35:56Z,"goog,amzn,fb,huge,gain,today,befor,earn,tonight",1
2017-10-25T13:40:44Z,"cream,crop,anoth,etf,debut,logo,bval,gm,hd,goog,schw",0
2017-10-25T13:49:20Z,"pressreleas,ato,isdr,emitf,wina,cdr,mg,svra,lmt,ntgr,avx,kyo,goog,ktwo,rtix,grpn,cisn,fstr",0
2017-10-25T13:50:35Z,"goog,think,adword,number,except,thi,q,due,budget,chang,caught,guard",0
2017-10-25T13:54:51Z,"play,googl,stock,ahead,earn,alphabetinc,googl,goog",0
2017-10-25T14:27:38Z,"googl,goog,look,easi,onc,thi,get,bake,next,quarter,ep,disast",-1
2017-10-25T14:31:14Z,"amzn,goog,amgn,home,pretti,soo",1
2017-10-25T14:36:13Z,"amzn,take,aim,aapl,goog,echo,devic",0
2017-10-25T14:50:21Z,"ade,aapl,goog,fb,ade,beyond,curiou,go,nice,week",0
2017-10-25T14:52:22Z,"amzn,msft,goog,aapl,pf,mnkd,home,run,pretti,soon",1
2017-10-25T15:11:49Z,"alphabet,buy,rate,reiter,deutsch,bank,ag,goog",0
2017-10-25T15:13:17Z,"spi,leader,mostli,red,aapl,fb,nvda,amzn,goog,avgo,roll",0
2017-10-25T15:15:40Z,"ade,ak,mrcc,stay,pressur,aapl,fb,goog,amzn,msft,ge,ride,valuat,problem",0
2017-10-25T15:16:18Z,"goog,whi,dip",0
2017-10-25T15:19:11Z,"goog,expect,today",0
2017-10-25T15:21:45Z,"new,daili,low,wa,reach,goog,goog",0
2017-10-25T15:22:49Z,"goog,whi",0
2017-10-25T15:25:25Z,"spi,fb,amzn,goog,market,becaus,yup,reason,thi,money,made,buy,today",0
2017-10-25T15:26:50Z,"goog,boe,cmg,amd,miss",0
2017-10-25T15:29:54Z,"goog,buy,lot,cheap,call",1
2017-10-25T15:34:51Z,"spi,amzn,aapl,fb,goog,oh,market,plung,last,friday,close,live",0
2017-10-25T15:36:33Z,"goog,call,trade,time,million,premium",0
2017-10-25T15:52:13Z,"recent,goog,technic,alert,doji,bullish,plu,alert",0
2017-10-25T16:13:52Z,"aapl,fb,goog,amzn,dow,go,drop,point,today",0
2017-10-25T16:16:52Z,"spi,perfect,storm,set,thursday,ecb,amzn,goog,interest,rate,bump",0
2017-10-25T16:23:57Z,"spi,aapl,goog,bidu,amzn,technolog,compani,pe,sell",-1
2017-10-25T16:26:07Z,"amzn,fb,goog,nflx,qqq,ndx,everi,fang,made,awesom,new,growth,stock",0
2017-10-25T16:44:24Z,"alphabet,doubter,get,wakeup,call,thi,fall,goog",0
2017-10-25T16:47:04Z,"alphabetinc,stock,lose,momentum,earn,ahead,earn,googl,googl,goog",0
2017-10-25T17:06:07Z,"goog,amzn,bidu,tomorrow,ah,otm,lotto,call,across,board",0
2017-10-25T17:14:44Z,"spi,trim,watch,list,leader,break,nflx,aapl,race,fb,goog,nvda",0
2017-10-25T17:34:41Z,"asiantig,stonefoxcapit,stay,away,yelp,horribl,ad,model,use,old,school,sale,ppl,fb,goog,use,autom,platform",0
2017-10-25T17:36:52Z,"goog,bac,aapl,axp,amzn,baba,report,see,mobil,payment,market,reach",0
2017-10-25T17:59:58Z,"spi,aapl,goog,btfmd",0
2017-10-25T18:08:25Z,"deutsch,bank,watch,alphabet,report,amzn,goog,googl",0
2017-10-25T18:24:41Z,"spi,nsa,amp,cia,tie,feed,fb,goog,amzn,etc,snowden,f,world",0
2017-10-25T18:25:47Z,"goog,vy,didnt,buy,dip",1
2017-10-25T18:27:23Z,"see,tomorrow,project,move,earn,calendar,googl,goog,msft,bud,intc,cmcsa,san,gild,bmi,celg",0
2017-10-25T18:30:38Z,"goog,rip,rest,day",0
2017-10-25T18:33:26Z,"fb,strongest,fang,doubt,growth,potenti,goog",0
2017-10-25T19:06:44Z,"goog,deutsch,bank,reiter,buy,rate",0
2017-10-25T19:23:29Z,"amzn,goog,googl,tomorrow,er",1
2017-10-25T19:25:57Z,"compani,year,amzn,aapl,goog,googl,fb,msft",0
2017-10-25T19:28:36Z,"amzn,goog,better,beat,er,els,whole,market,gon,na,get,slaughter",0
2017-10-25T19:44:41Z,"goog,sold,half,share,today,googl,scare",0
2017-10-25T20:00:24Z,"googl,goog,pretti,resili,breakout,held,easili,earn,probabl,go,veri,good",1
2017-10-25T20:03:14Z,"hot,stock,day,goog",0
2017-10-25T20:13:51Z,"earn,preview,goog,googl,msft,intc,cdn,vrsn",0
2017-10-25T20:30:59Z,"video,gene,munster,break,amazon,googl,ahead,earn,amzn,goog,googl,irbt",0
2017-10-25T20:45:14Z,goog,0
2017-10-25T20:47:55Z,"amzn,goog,googl,irbt",0
2017-10-25T20:48:26Z,"tech,titan,amaz,earn,chart,twtr,goog,googl,msft,amzn,intc",0
2017-10-25T21:33:21Z,"compani,benefit,repatri,incent,msft,aapl,pfe,ge,ibm,csco,jnj,mrk,goog,xom",0
